File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
DAYMET_004_tmax_doy2010364_aid0001,tmax,aid0001,2010-12-30,37363,-0.42,7.6500001,"(-0.42,7.6500001)",5.2720504,1.0366611,1.0746663,5.9400001,7.6500001,5.4499998,3.02,4.77
DAYMET_004_tmax_doy2010365_aid0001,tmax,aid0001,2010-12-31,37363,4.54,11.5600004,"(4.54,11.5600004)",8.6632566,1.6855519,2.8410851,10.0799999,11.5600004,8.9799995,4.54,7.3600001
DAYMET_004_tmin_doy2010001_aid0001,tmin,aid0001,2010-01-01,37363,-11.5,0.46,"(-11.5,0.46)",-6.7818937,1.6270808,2.6473919,-5.4299998,-3.6199999,-6.8899999,-11.5,-8.1899996
DAYMET_004_tmin_doy2010002_aid0001,tmin,aid0001,2010-01-02,37363,-14.3500004,-3.3399999,"(-14.3500004,-3.3399999)",-6.1001534,1.0081717,1.0164101,-5.5100002,-3.97,-5.9099998,-8.1099997,-6.5500002
DAYMET_004_tmin_doy2010003_aid0001,tmin,aid0001,2010-01-03,37363,-18.1800003,-5.4099998,"(-18.1800003,-5.4099998)",-9.630888,1.82005,3.312582,-8.5,-5.4099998,-9.6499996,-14.0500002,-10.7200003
DAYMET_004_tmin_doy2010004_aid0001,tmin,aid0001,2010-01-04,37363,-16.1399994,-2.28,"(-16.1399994,-2.28)",-6.9319243,2.3926992,5.7250097,-4.9200001,-2.28,-6.8800001,-14.3199997,-8.6800003
DAYMET_004_tmin_doy2010005_aid0001,tmin,aid0001,2010-01-05,37363,-14.75,-3.1099999,"(-14.75,-3.1099999)",-6.3303256,1.580227,2.4971174,-5.0999999,-3.1099999,-6.3400002,-11.04,-7.48
DAYMET_004_tmin_doy2010006_aid0001,tmin,aid0001,2010-01-06,37363,-14.4399996,-3.6800001,"(-14.4399996,-3.6800001)",-8.0238953,1.2559388,1.5773822,-7.3800001,-5.3299999,-7.96,-10.8000002,-8.75
DAYMET_004_tmin_doy2010007_aid0001,tmin,aid0001,2010-01-07,37363,-13.0799999,-2.71,"(-13.0799999,-2.71)",-6.9322128,1.162756,1.3520014,-6.0900002,-4.3600001,-6.8600001,-9.8900003,-7.6100001
DAYMET_004_tmin_doy2010008_aid0001,tmin,aid0001,2010-01-08,37363,-15.1300001,-4.2800002,"(-15.1300001,-4.2800002)",-9.6103544,1.8920254,3.5797599,-7.98,-4.2800002,-9.1599998,-15.1300001,-11.0699997
DAYMET_004_tmin_doy2010009_aid0001,tmin,aid0001,2010-01-09,37363,-16.4899998,-4.3000002,"(-16.4899998,-4.3000002)",-11.9901037,1.8608469,3.4627511,-10.3500004,-7.5799999,-12.0500002,-16.4899998,-13.3900003
DAYMET_004_tmin_doy2010010_aid0001,tmin,aid0001,2010-01-10,37363,-22.2099991,-7.2399998,"(-22.2099991,-7.2399998)",-17.0144291,1.6435697,2.7013214,-15.8400002,-13.21,-16.6200008,-21.9699993,-18.3299999
DAYMET_004_tmin_doy2010011_aid0001,tmin,aid0001,2010-01-11,37363,-19.0599995,-7.6399999,"(-19.0599995,-7.6399999)",-15.2333746,1.2432859,1.5457598,-14.54,-12.1700001,-15.3400002,-18.4799995,-16.1299992
DAYMET_004_tmin_doy2010012_aid0001,tmin,aid0001,2010-01-12,37363,-19.1599998,-6.5300002,"(-19.1599998,-6.5300002)",-12.0000277,1.5342849,2.3540303,-11.2299995,-8.6099997,-12.1099997,-15.6000004,-12.9799995
DAYMET_004_tmin_doy2010013_aid0001,tmin,aid0001,2010-01-13,37363,-19.8600006,-8.3699999,"(-19.8600006,-8.3699999)",-14.4668627,1.8816835,3.5407327,-12.8900003,-8.3699999,-14.3199997,-19.8600006,-15.9700003
DAYMET_004_tmin_doy2010014_aid0001,tmin,aid0001,2010-01-14,37363,-21.4899998,-6.29,"(-21.4899998,-6.29)",-13.8792477,2.6729846,7.1448467,-11.6899996,-6.29,-14.5900002,-21.4899998,-15.8999996
DAYMET_004_tmin_doy2010015_aid0001,tmin,aid0001,2010-01-15,37363,-16.4599991,-2.5799999,"(-16.4599991,-2.5799999)",-8.9324846,2.377383,5.6519499,-7.0799999,-2.5799999,-8.7700005,-15.8199997,-10.7600002
DAYMET_004_tmin_doy2010016_aid0001,tmin,aid0001,2010-01-16,37363,-8.3800001,-0.48,"(-8.3800001,-0.48)",-3.9169102,0.9702762,0.9414359,-3.3199999,-1.61,-3.9100001,-6.27,-4.5
DAYMET_004_tmin_doy2010017_aid0001,tmin,aid0001,2010-01-17,37363,-8.8100004,1.02,"(-8.8100004,1.02)",-4.6718221,0.8505127,0.7233719,-4.1799998,-2.52,-4.6999998,-6.9499998,-5.29
DAYMET_004_tmin_doy2010018_aid0001,tmin,aid0001,2010-01-18,37363,-9.8599997,1.41,"(-9.8599997,1.41)",-4.0846992,1.3770757,1.8963374,-3.1099999,-0.58,-4.0100002,-8.1800003,-5.1399999
DAYMET_004_tmin_doy2010019_aid0001,tmin,aid0001,2010-01-19,37363,-8.1499996,1.55,"(-8.1499996,1.55)",-3.0500553,1.2791193,1.6361461,-2.04,1.0,-3.02,-7.0700002,-4.0700002
DAYMET_004_tmin_doy2010020_aid0001,tmin,aid0001,2010-01-20,37363,-12.0600004,0.42,"(-12.0600004,0.42)",-4.3022165,1.9670086,3.8691228,-2.8499999,0.42,-4.3699999,-9.8900003,-5.6700001
DAYMET_004_tmin_doy2010021_aid0001,tmin,aid0001,2010-01-21,37363,-12.1899996,-1.55,"(-12.1899996,-1.55)",-8.1909103,1.8558563,3.4442026,-7.0900002,-3.6199999,-8.5,-12.1899996,-9.6800003
DAYMET_004_tmin_doy2010022_aid0001,tmin,aid0001,2010-01-22,37363,-15.4499998,-2.27,"(-15.4499998,-2.27)",-11.3719368,2.5861909,6.6883836,-9.6999998,-3.8599999,-12.1099997,-15.4499998,-13.6000004
DAYMET_004_tmin_doy2010023_aid0001,tmin,aid0001,2010-01-23,37363,-17.8700008,-3.29,"(-17.8700008,-3.29)",-13.2245159,3.2563114,10.603564,-11.0200005,-4.0700002,-14.6800003,-17.8700008,-15.6599998
DAYMET_004_tmin_doy2010024_aid0001,tmin,aid0001,2010-01-24,37363,-16.5499992,-2.78,"(-16.5499992,-2.78)",-11.688756,2.4788985,6.1449379,-9.7600002,-5.23,-12.3400002,-16.5499992,-13.6300001
DAYMET_004_tmin_doy2010025_aid0001,tmin,aid0001,2010-01-25,37363,-14.4099998,3.03,"(-14.4099998,3.03)",-4.6240201,2.35096,5.527013,-3.1199999,1.99,-4.5500002,-11.6400003,-6.5300002
DAYMET_004_tmin_doy2010026_aid0001,tmin,aid0001,2010-01-26,37363,-7.2800002,3.6700001,"(-7.2800002,3.6700001)",-0.1059856,1.0575088,1.1183249,0.62,2.6400001,-0.19,-2.75,-0.73
DAYMET_004_tmin_doy2010027_aid0001,tmin,aid0001,2010-01-27,37363,-10.8500004,-0.83,"(-10.8500004,-0.83)",-3.7083437,0.8381079,0.7024248,-3.22,-1.77,-3.6400001,-5.6900001,-4.21
DAYMET_004_tmin_doy2010028_aid0001,tmin,aid0001,2010-01-28,37363,-17.6100006,-2.95,"(-17.6100006,-2.95)",-7.1933312,1.2187051,1.485242,-6.5900002,-4.98,-7.1700001,-9.29,-7.6700001
DAYMET_004_tmin_doy2010029_aid0001,tmin,aid0001,2010-01-29,37363,-24.6900005,-10.1599998,"(-24.6900005,-10.1599998)",-14.3210077,1.6713742,2.7934917,-13.0600004,-10.1599998,-14.3999996,-18.3799992,-15.1899996
DAYMET_004_tmin_doy2010030_aid0001,tmin,aid0001,2010-01-30,37363,-26.2700005,-12.5600004,"(-26.2700005,-12.5600004)",-18.0742702,1.9329519,3.7363032,-16.5,-12.5600004,-18.0499992,-23.8500004,-19.4400005
DAYMET_004_tmin_doy2010031_aid0001,tmin,aid0001,2010-01-31,37363,-27.3199997,-7.4200001,"(-27.3199997,-7.4200001)",-17.3606243,2.7263787,7.4331407,-15.2399998,-10.6400003,-17.25,-25.4699993,-19.3500004
DAYMET_004_tmin_doy2010032_aid0001,tmin,aid0001,2010-02-01,37363,-23.2900009,-4.75,"(-23.2900009,-4.75)",-12.2196093,2.7367315,7.4896995,-10.1300001,-4.75,-11.7399998,-20.0,-14.0799999
DAYMET_004_tmin_doy2010033_aid0001,tmin,aid0001,2010-02-02,37363,-17.5100002,-6.3699999,"(-17.5100002,-6.3699999)",-11.351676,1.5467117,2.392317,-10.5699997,-7.8099999,-11.7299995,-15.1700001,-12.4099998
DAYMET_004_tmin_doy2010034_aid0001,tmin,aid0001,2010-02-03,37363,-17.6499996,-4.4299998,"(-17.6499996,-4.4299998)",-9.9432487,1.8205618,3.3144451,-8.75,-5.0599999,-10.3500004,-14.9200001,-11.2200003
DAYMET_004_tmin_doy2010035_aid0001,tmin,aid0001,2010-02-04,37363,-18.5300007,-3.4000001,"(-18.5300007,-3.4000001)",-9.4672136,1.7614081,3.1025585,-8.2299995,-5.2399998,-9.7399998,-14.0299997,-10.5500002
DAYMET_004_tmin_doy2010036_aid0001,tmin,aid0001,2010-02-05,37363,-17.5400009,-5.2399998,"(-17.5400009,-5.2399998)",-11.6634703,1.4310758,2.047978,-10.6400003,-8.04,-11.9700003,-15.54,-12.6000004
DAYMET_004_tmin_doy2010037_aid0001,tmin,aid0001,2010-02-06,37363,-19.9300003,-5.3200002,"(-19.9300003,-5.3200002)",-12.183403,2.3620505,5.5792827,-10.5100002,-5.3200002,-12.4300003,-18.8999996,-13.9899998
DAYMET_004_tmin_doy2010038_aid0001,tmin,aid0001,2010-02-07,37363,-20.5499992,-5.5500002,"(-20.5499992,-5.5500002)",-12.6747627,1.4324988,2.0520528,-11.7299995,-9.3900003,-12.3599997,-16.0499992,-13.46
DAYMET_004_tmin_doy2010039_aid0001,tmin,aid0001,2010-02-08,37363,-18.1299992,-5.54,"(-18.1299992,-5.54)",-9.7112112,1.427465,2.0376562,-8.79,-6.96,-9.5,-12.71,-10.3599997
DAYMET_004_tmin_doy2010040_aid0001,tmin,aid0001,2010-02-09,37363,-15.0100002,-5.4400001,"(-15.0100002,-5.4400001)",-8.6268063,1.3261517,1.7586784,-7.54,-5.4400001,-8.3800001,-12.71,-9.6099997
DAYMET_004_tmin_doy2010041_aid0001,tmin,aid0001,2010-02-10,37363,-15.6000004,-2.8199999,"(-15.6000004,-2.8199999)",-6.1102982,1.6525308,2.730858,-4.9000001,-2.8199999,-5.6599998,-10.4700003,-7.1300001
DAYMET_004_tmin_doy2010042_aid0001,tmin,aid0001,2010-02-11,37363,-14.2600002,0.38,"(-14.2600002,0.38)",-4.5858331,1.8537326,3.4363245,-3.0899999,0.38,-4.04,-9.8599997,-5.8000002
DAYMET_004_tmin_doy2010043_aid0001,tmin,aid0001,2010-02-12,37363,-13.54,-2.3299999,"(-13.54,-2.3299999)",-6.683867,1.2927896,1.6713049,-5.7600002,-4.1599998,-6.4899998,-10.0100002,-7.46
DAYMET_004_tmin_doy2010044_aid0001,tmin,aid0001,2010-02-13,37363,-13.21,-4.73,"(-13.21,-4.73)",-8.4855108,1.1621022,1.3504816,-7.6799998,-5.25,-8.3599997,-11.75,-9.3100004
DAYMET_004_tmin_doy2010045_aid0001,tmin,aid0001,2010-02-14,37363,-14.9399996,-3.5999999,"(-14.9399996,-3.5999999)",-6.4956179,1.4057118,1.9760256,-5.4400001,-3.5999999,-6.3899999,-9.6099997,-7.1100001
DAYMET_004_tmin_doy2010046_aid0001,tmin,aid0001,2010-02-15,37363,-12.1199999,-2.02,"(-12.1199999,-2.02)",-4.4348745,1.2310898,1.5155822,-3.6300001,-2.02,-4.1900001,-7.0500002,-5.0
DAYMET_004_tmin_doy2010047_aid0001,tmin,aid0001,2010-02-16,37363,-11.9899998,-1.02,"(-11.9899998,-1.02)",-5.5520964,1.8290955,3.3455903,-3.8800001,-1.02,-5.5,-11.3900003,-6.8899999
DAYMET_004_tmin_doy2010048_aid0001,tmin,aid0001,2010-02-17,37363,-12.3500004,-0.97,"(-12.3500004,-0.97)",-6.1906571,1.2442161,1.5480737,-5.5999999,-3.6400001,-6.1999998,-8.8699999,-6.9099998
DAYMET_004_tmin_doy2010049_aid0001,tmin,aid0001,2010-02-18,37363,-11.0299997,0.16,"(-11.0299997,0.16)",-3.7745166,1.2668474,1.6049023,-3.01,-0.81,-3.6900001,-6.6799998,-4.48
DAYMET_004_tmin_doy2010050_aid0001,tmin,aid0001,2010-02-19,37363,-11.0100002,-0.32,"(-11.0100002,-0.32)",-2.4558527,1.3568292,1.8409854,-1.4,-0.32,-2.1900001,-5.77,-3.1500001
DAYMET_004_tmin_doy2010051_aid0001,tmin,aid0001,2010-02-20,37363,-10.3199997,0.47,"(-10.3199997,0.47)",-2.3745425,1.3554914,1.8373569,-1.38,0.47,-2.1600001,-5.7800002,-3.1400001
DAYMET_004_tmin_doy2010052_aid0001,tmin,aid0001,2010-02-21,37363,-11.46,-0.19,"(-11.46,-0.19)",-3.4702709,1.0039406,1.0078967,-2.95,-1.62,-3.3800001,-5.1700001,-3.8399999
DAYMET_004_tmin_doy2010053_aid0001,tmin,aid0001,2010-02-22,37363,-9.9899998,-0.92,"(-9.9899998,-0.92)",-3.5062132,1.0878241,1.1833613,-2.76,-0.96,-3.3499999,-5.7800002,-3.97
DAYMET_004_tmin_doy2010054_aid0001,tmin,aid0001,2010-02-23,37363,-7.5799999,1.65,"(-7.5799999,1.65)",-2.3016346,1.1536636,1.3309398,-1.48,0.0,-2.3900001,-4.8699999,-2.8399999
DAYMET_004_tmin_doy2010055_aid0001,tmin,aid0001,2010-02-24,37363,-7.1999998,3.21,"(-7.1999998,3.21)",-0.1383781,1.1307087,1.2785022,0.515,2.4100001,-0.14,-2.6400001,-0.75
DAYMET_004_tmin_doy2010056_aid0001,tmin,aid0001,2010-02-25,37363,-7.5100002,3.77,"(-7.5100002,3.77)",1.1272048,1.5352138,2.3568815,2.4400001,3.77,1.3,-3.3299999,0.13
DAYMET_004_tmin_doy2010057_aid0001,tmin,aid0001,2010-02-26,37363,-6.1599998,1.62,"(-6.1599998,1.62)",0.0571844,0.8947947,0.8006576,0.68,1.62,0.18,-1.9400001,-0.37
DAYMET_004_tmin_doy2010058_aid0001,tmin,aid0001,2010-02-27,37363,-7.5799999,0.38,"(-7.5799999,0.38)",-1.1507168,0.8542404,0.7297267,-0.58,0.38,-0.89,-2.5799999,-1.38
DAYMET_004_tmin_doy2010059_aid0001,tmin,aid0001,2010-02-28,37363,-8.25,-1.15,"(-8.25,-1.15)",-2.9764118,0.9438357,0.8908259,-2.3,-1.15,-2.73,-5.3699999,-3.53
DAYMET_004_tmin_doy2010060_aid0001,tmin,aid0001,2010-03-01,37363,-6.54,2.6600001,"(-6.54,2.6600001)",-0.7270634,0.8590633,0.7379897,-0.2,0.81,-0.58,-2.3499999,-1.0599999
DAYMET_004_tmin_doy2010061_aid0001,tmin,aid0001,2010-03-02,37363,-5.73,1.4400001,"(-5.73,1.4400001)",-1.3186814,0.9629672,0.9273059,-0.56,1.42,-1.24,-3.8599999,-1.88
DAYMET_004_tmin_doy2010062_aid0001,tmin,aid0001,2010-03-03,37363,-7.3200002,0.9,"(-7.3200002,0.9)",-1.8525743,0.9217197,0.8495673,-1.3099999,0.38,-1.95,-4.1300001,-2.4400001
DAYMET_004_tmin_doy2010063_aid0001,tmin,aid0001,2010-03-04,37363,-8.4200001,0.85,"(-8.4200001,0.85)",-0.679507,1.0467221,1.0956271,0.04,0.85,-0.4,-2.8299999,-1.11
DAYMET_004_tmin_doy2010064_aid0001,tmin,aid0001,2010-03-05,37363,-9.3599997,0.71,"(-9.3599997,0.71)",-1.9961562,1.1867774,1.4084405,-1.22,0.71,-1.84,-4.5599999,-2.5599999
DAYMET_004_tmin_doy2010065_aid0001,tmin,aid0001,2010-03-06,37363,-9.3800001,0.99,"(-9.3800001,0.99)",-4.7120767,1.188592,1.4127508,-4.0700002,-2.02,-4.6999998,-7.4899998,-5.4400001
DAYMET_004_tmin_doy2010066_aid0001,tmin,aid0001,2010-03-07,37363,-7.9200001,1.2,"(-7.9200001,1.2)",-3.6349919,1.111549,1.2355412,-2.79,-0.89,-3.6900001,-6.6100001,-4.3200002
DAYMET_004_tmin_doy2010067_aid0001,tmin,aid0001,2010-03-08,37363,-8.9799995,3.3,"(-8.9799995,3.3)",-1.101342,1.319453,1.7409562,-0.3,1.9299999,-0.92,-4.02,-1.79
DAYMET_004_tmin_doy2010068_aid0001,tmin,aid0001,2010-03-09,37363,-9.5100002,0.71,"(-9.5100002,0.71)",-2.6487949,1.3396479,1.7946565,-1.6799999,0.71,-2.76,-6.0799999,-3.4400001
DAYMET_004_tmin_doy2010069_aid0001,tmin,aid0001,2010-03-10,37363,-11.0,-0.29,"(-11.0,-0.29)",-6.2764263,1.6806591,2.8246149,-5.4000001,-2.3,-6.5900002,-10.5699997,-7.4699998
DAYMET_004_tmin_doy2010070_aid0001,tmin,aid0001,2010-03-11,37363,-7.9499998,1.34,"(-7.9499998,1.34)",-4.0761032,1.78487,3.185761,-3.1400001,0.1,-4.6100001,-7.9499998,-5.3600001
DAYMET_004_tmin_doy2010071_aid0001,tmin,aid0001,2010-03-12,37363,-9.7700005,4.6500001,"(-9.7700005,4.6500001)",-1.43036,2.0896125,4.3664803,-0.07,4.5799999,-1.42,-7.7800002,-3.1800001
DAYMET_004_tmin_doy2010072_aid0001,tmin,aid0001,2010-03-13,37363,-6.8600001,3.8099999,"(-6.8600001,3.8099999)",-1.5248737,2.1491027,4.6186424,-0.03,3.8099999,-2.1099999,-6.8600001,-2.99
DAYMET_004_tmin_doy2010073_aid0001,tmin,aid0001,2010-03-14,37363,-4.21,5.0799999,"(-4.21,5.0799999)",0.8568555,1.6239468,2.6372032,2.0699999,5.0799999,0.51,-3.9100001,-0.39
DAYMET_004_tmin_doy2010074_aid0001,tmin,aid0001,2010-03-15,37363,-4.04,4.5900002,"(-4.04,4.5900002)",1.7781014,1.2585273,1.5838909,2.9400001,4.5900002,1.73,-2.4100001,0.79
DAYMET_004_tmin_doy2010075_aid0001,tmin,aid0001,2010-03-16,37363,-4.6999998,2.8099999,"(-4.6999998,2.8099999)",-0.6251236,1.3796765,1.9035071,0.54,2.8099999,-0.83,-4.6999998,-1.66
DAYMET_004_tmin_doy2010076_aid0001,tmin,aid0001,2010-03-17,37363,-4.0300002,0.49,"(-4.0300002,0.49)",-2.4194293,0.8607833,0.7409479,-1.92,-0.21,-2.6600001,-4.0300002,-3.0599999
DAYMET_004_tmin_doy2010077_aid0001,tmin,aid0001,2010-03-18,37363,-4.75,7.0300002,"(-4.75,7.0300002)",-0.2389347,1.928762,3.7201227,0.72,4.5700002,-0.4,-4.75,-1.85
DAYMET_004_tmin_doy2010078_aid0001,tmin,aid0001,2010-03-19,37363,-2.8,8.04,"(-2.8,8.04)",0.3854108,1.7453078,3.0460993,1.61,5.52,-0.1,-2.8,-1.0
DAYMET_004_tmin_doy2010079_aid0001,tmin,aid0001,2010-03-20,37363,-4.54,9.3999996,"(-4.54,9.3999996)",1.0734026,1.9804928,3.9223519,2.4100001,6.79,0.69,-4.54,-0.51
DAYMET_004_tmin_doy2010080_aid0001,tmin,aid0001,2010-03-21,37363,-3.52,4.9400001,"(-3.52,4.9400001)",1.9833254,1.616206,2.612122,3.29,4.9400001,2.1800001,-2.6500001,0.91
DAYMET_004_tmin_doy2010081_aid0001,tmin,aid0001,2010-03-22,37363,-4.1199999,5.3899999,"(-4.1199999,5.3899999)",1.1595643,2.1604264,4.6674421,3.46,5.3899999,0.75,-4.1199999,-0.86
DAYMET_004_tmin_doy2010082_aid0001,tmin,aid0001,2010-03-23,37363,-6.6799998,6.1199999,"(-6.6799998,6.1199999)",2.3915229,1.8938633,3.5867183,3.99,6.1199999,2.5999999,-3.8599999,0.85
DAYMET_004_tmin_doy2010083_aid0001,tmin,aid0001,2010-03-24,37363,-6.5900002,4.5,"(-6.5900002,4.5)",1.5050663,1.4344008,2.0575056,2.72,4.5,1.34,-2.2,0.75
DAYMET_004_tmin_doy2010084_aid0001,tmin,aid0001,2010-03-25,37363,-6.5700002,5.0700002,"(-6.5700002,5.0700002)",-0.9991111,1.3000643,1.6901673,-0.31,1.9299999,-1.24,-4.0599999,-1.8099999
DAYMET_004_tmin_doy2010085_aid0001,tmin,aid0001,2010-03-26,37363,-11.46,2.4100001,"(-11.46,2.4100001)",-2.5855978,1.6872599,2.846846,-1.41,1.9299999,-2.9400001,-6.98,-3.6400001
DAYMET_004_tmin_doy2010086_aid0001,tmin,aid0001,2010-03-27,37363,-15.1599998,-2.48,"(-15.1599998,-2.48)",-7.8323717,1.9445063,3.7811047,-6.3699999,-2.48,-8.0100002,-13.1099997,-9.0699997
DAYMET_004_tmin_doy2010087_aid0001,tmin,aid0001,2010-03-28,37363,-15.3400002,-2.78,"(-15.3400002,-2.78)",-5.9609532,1.8335236,3.3618089,-4.4400001,-2.78,-5.5300002,-11.2799997,-7.1799998
DAYMET_004_tmin_doy2010088_aid0001,tmin,aid0001,2010-03-29,37363,-7.3400002,7.25,"(-7.3400002,7.25)",0.2095908,2.0569642,4.2311016,1.8099999,6.4400001,0.28,-5.9000001,-1.28
DAYMET_004_tmin_doy2010089_aid0001,tmin,aid0001,2010-03-30,37363,-5.5999999,7.6700001,"(-5.5999999,7.6700001)",3.901655,2.0750453,4.3058132,5.8299999,7.6700001,3.99,-2.71,2.4100001
DAYMET_004_tmin_doy2010090_aid0001,tmin,aid0001,2010-03-31,37363,-4.7800002,7.3299999,"(-4.7800002,7.3299999)",4.7088284,1.5359917,2.3592704,5.7049999,7.3299999,5.1799998,1.77,4.1300001
DAYMET_004_tmin_doy2010091_aid0001,tmin,aid0001,2010-04-01,37363,0.3,7.2800002,"(0.3,7.2800002)",4.7726412,1.1707692,1.3707006,5.6900001,7.2800002,5.0,1.26,3.8800001
DAYMET_004_tmin_doy2010092_aid0001,tmin,aid0001,2010-04-02,37363,-3.0999999,4.7600002,"(-3.0999999,4.7600002)",2.2709563,0.9958659,0.9917489,2.8099999,4.46,2.2,0.07,1.71
DAYMET_004_tmin_doy2010093_aid0001,tmin,aid0001,2010-04-03,37363,-0.34,7.1500001,"(-0.34,7.1500001)",3.4502602,1.328571,1.7651008,4.5999999,7.1500001,2.99,-0.34,2.3900001
DAYMET_004_tmin_doy2010094_aid0001,tmin,aid0001,2010-04-04,37363,2.24,9.7600002,"(2.24,9.7600002)",6.9881239,1.2518017,1.5670076,7.8899999,9.7600002,7.1100001,3.49,6.1199999
DAYMET_004_tmin_doy2010095_aid0001,tmin,aid0001,2010-04-05,37363,-0.1,9.4700003,"(-0.1,9.4700003)",3.8510437,1.726632,2.9812581,5.25,9.4700003,3.6199999,-0.1,2.4300001
DAYMET_004_tmin_doy2010096_aid0001,tmin,aid0001,2010-04-06,37363,-0.41,10.0,"(-0.41,10.0)",5.6490045,1.6024444,2.5678281,6.77,10.0,5.6100001,0.95,4.4400001
DAYMET_004_tmin_doy2010097_aid0001,tmin,aid0001,2010-04-07,37363,-1.1799999,8.5900002,"(-1.1799999,8.5900002)",5.0410733,1.1168237,1.2472951,5.4400001,7.0599999,4.8000002,2.75,4.3600001
DAYMET_004_tmin_doy2010098_aid0001,tmin,aid0001,2010-04-08,37363,-1.55,10.0500002,"(-1.55,10.0500002)",6.408576,1.2407291,1.5394087,6.9400001,8.6199999,6.3499999,4.1500001,5.8200002
DAYMET_004_tmin_doy2010099_aid0001,tmin,aid0001,2010-04-09,37363,-3.3699999,8.2399998,"(-3.3699999,8.2399998)",5.3416386,1.1974659,1.4339246,6.2600002,8.2399998,5.0900002,2.4400001,4.73
DAYMET_004_tmin_doy2010100_aid0001,tmin,aid0001,2010-04-10,37363,-6.0599999,4.5300002,"(-6.0599999,4.5300002)",2.2242777,1.2674854,1.6065192,3.1300001,4.5300002,2.3,-0.67,1.61
DAYMET_004_tmin_doy2010101_aid0001,tmin,aid0001,2010-04-11,37363,-4.21,8.0500002,"(-4.21,8.0500002)",3.1833913,1.4026272,1.9673631,3.98,6.23,3.1700001,0.24,2.48
DAYMET_004_tmin_doy2010102_aid0001,tmin,aid0001,2010-04-12,37363,-4.8299999,5.3000002,"(-4.8299999,5.3000002)",1.2244312,1.3216947,1.746877,2.21,5.0500002,1.1,-2.53,0.31
DAYMET_004_tmin_doy2010103_aid0001,tmin,aid0001,2010-04-13,37363,-6.0700002,4.2199998,"(-6.0700002,4.2199998)",-1.1999519,1.3718607,1.8820019,-0.36,2.1800001,-1.59,-4.8600001,-2.1600001
DAYMET_004_tmin_doy2010104_aid0001,tmin,aid0001,2010-04-14,37363,-5.4200001,4.75,"(-5.4200001,4.75)",-1.0470634,1.4643239,2.1442444,0.05,3.1300001,-1.5599999,-5.04,-2.01
DAYMET_004_tmin_doy2010105_aid0001,tmin,aid0001,2010-04-15,37363,-5.5500002,5.98,"(-5.5500002,5.98)",0.8509234,1.9339247,3.7400646,2.55,5.98,0.6,-5.1799998,-0.55
DAYMET_004_tmin_doy2010106_aid0001,tmin,aid0001,2010-04-16,37363,-5.3200002,4.29,"(-5.3200002,4.29)",1.2520384,1.2896812,1.6632776,2.3299999,4.29,1.1799999,-2.79,0.28
DAYMET_004_tmin_doy2010107_aid0001,tmin,aid0001,2010-04-17,37363,-4.2199998,4.3299999,"(-4.2199998,4.3299999)",1.265509,1.344347,1.8072689,2.4100001,4.3299999,1.16,-3.05,0.22
DAYMET_004_tmin_doy2010108_aid0001,tmin,aid0001,2010-04-18,37363,-5.1399999,3.75,"(-5.1399999,3.75)",1.2152396,1.3790956,1.9019045,2.3599999,3.75,1.09,-2.97,0.22
DAYMET_004_tmin_doy2010109_aid0001,tmin,aid0001,2010-04-19,37363,-4.9699998,4.4099998,"(-4.9699998,4.4099998)",0.4296277,1.212702,1.4706462,1.09,3.25,0.24,-2.51,-0.35
DAYMET_004_tmin_doy2010110_aid0001,tmin,aid0001,2010-04-20,37363,-3.25,7.6599998,"(-3.25,7.6599998)",2.7712765,1.3259879,1.758244,3.6700001,6.29,2.75,-0.68,1.92
DAYMET_004_tmin_doy2010111_aid0001,tmin,aid0001,2010-04-21,37363,-0.89,7.96,"(-0.89,7.96)",2.608454,1.4922557,2.226827,3.6900001,7.1700001,2.3499999,-0.89,1.33
DAYMET_004_tmin_doy2010112_aid0001,tmin,aid0001,2010-04-22,37363,-0.1,9.8199997,"(-0.1,9.8199997)",4.7696486,1.521163,2.3139368,5.6399999,8.5600004,4.8800001,0.77,3.6900001
DAYMET_004_tmin_doy2010113_aid0001,tmin,aid0001,2010-04-23,37363,-1.08,7.9200001,"(-1.08,7.9200001)",5.0112066,1.3479983,1.8170993,6.0999999,7.9200001,5.0700002,0.81,3.98
DAYMET_004_tmin_doy2010114_aid0001,tmin,aid0001,2010-04-24,37363,-3.1199999,6.7600002,"(-3.1199999,6.7600002)",1.9844893,1.7759932,3.1541519,3.3399999,6.7600002,2.0899999,-3.1199999,0.52
DAYMET_004_tmin_doy2010115_aid0001,tmin,aid0001,2010-04-25,37363,-1.6900001,10.0799999,"(-1.6900001,10.0799999)",4.2121959,2.1181757,4.4866685,5.6100001,9.9300003,4.0,-1.49,2.7
DAYMET_004_tmin_doy2010116_aid0001,tmin,aid0001,2010-04-26,37363,1.03,8.8800001,"(1.03,8.8800001)",6.2880597,1.5778197,2.489515,7.5500002,8.8800001,6.8200002,1.53,5.1399999
DAYMET_004_tmin_doy2010117_aid0001,tmin,aid0001,2010-04-27,37363,-1.01,7.77,"(-1.01,7.77)",4.3587589,1.0691674,1.1431189,5.0300002,6.9499998,4.4499998,1.83,3.75
